index,country,founded,id,industry,linkedin_url,locality,name,region,size,website
3438,australia,,ab_mauri,food production,linkedin.com/company/ab_mauri,,ab mauri,,501-1000,abmauri.us.com
4500,australia,1989.0,henley-properties,construction,linkedin.com/company/henley-properties,,henley properties,,501-1000,henley.com.au
6535,australia,2016.0,journeybeyondgroup,"leisure, travel & tourism",linkedin.com/company/journeybeyondgroup,adelaide,journey beyond,south australia,1001-5000,journeybeyond.com
10732,australia,2002.0,ig-australia,financial services,linkedin.com/company/ig-australia,melbourne,ig australia,victoria,1001-5000,igmarkets.com.au
15748,australia,,mater-hospital,medical practice,linkedin.com/company/mater-hospital,north sydney,mater hospital,new south wales,501-1000,matersydney.com.au
17348,australia,1974.0,cti-logistics-limited,logistics and supply chain,linkedin.com/company/cti-logistics-limited,perth,cti logistics limited,western australia,501-1000,ctilogistics.com
19346,australia,1997.0,mecca-brands,retail,linkedin.com/company/mecca-brands,richmond,mecca brands,victoria,1001-5000,mecca.com.au
23359,australia,1968.0,suzanne-grae,retail,linkedin.com/company/suzanne-grae,,suzanne grae,,1001-5000,suzannegrae.com.au
26530,australia,1962.0,wilson-group,management consulting,linkedin.com/company/wilson-group,melbourne,wilson group,victoria,5001-10000,wilsongroupau.com
26785,australia,,laverty-pathology,hospital & health care,linkedin.com/company/laverty-pathology,,laverty pathology,,1001-5000,laverty.com.au
27384,australia,,moray-&-agnew,legal services,linkedin.com/company/moray-&-agnew,,moray & agnew,,501-1000,moray.com.au
27437,australia,1997.0,peacekeepers-appva,non-profit organization management,linkedin.com/company/peacekeepers-appva,canberra,australian peacekeeper & peacemaker veterans' association inc,act,501-1000,peacekeepers.asn.au
29147,australia,1872.0,zurich.australia,financial services,linkedin.com/company/zurich.australia,north sydney,zurich financial services australia,new south wales,1001-5000,zurich.com.au
31606,australia,1996.0,vanguard-australia,financial services,linkedin.com/company/vanguard-australia,melbourne,vanguard australia,victoria,501-1000,vanguard.com.au
32831,australia,,djo-global,medical devices,linkedin.com/company/djo-global,,djo global,,501-1000,djoglobal.eu
35580,australia,1986.0,staging-connections,events services,linkedin.com/company/staging-connections,,staging connections,,501-1000,stagingconnections.com
38049,australia,2007.0,asciano-limited,logistics and supply chain,linkedin.com/company/asciano-limited,melbourne,asciano,victoria,5001-10000,asciano.com.au
38718,australia,1957.0,red-lea-chickens,food production,linkedin.com/company/red-lea-chickens,,red lea chickens,,501-1000,redlea.com.au
38917,australia,1975.0,vinpac-international,wine and spirits,linkedin.com/company/vinpac-international,angaston,vinpac international,south australia,1001-5000,vinpac.com.au
40004,australia,1862.0,western-district-health-service,hospital & health care,linkedin.com/company/western-district-health-service,,western district health service,,501-1000,wdhs.net
46319,australia,1858.0,bendigo-and-adelaide-bank,banking,linkedin.com/company/bendigo-and-adelaide-bank,,bendigo and adelaide bank,,5001-10000,bendigoadelaide.com.au
47084,australia,,australian-venue-co,hospitality,linkedin.com/company/australian-venue-co,,australian venue co.,,1001-5000,ausvenueco.com.au
49641,australia,2009.0,minjar-gold-pty-ltd,mining & metals,linkedin.com/company/minjar-gold-pty-ltd,perth,minjar gold pty ltd,western australia,501-1000,minjargold.com.au
50719,australia,1997.0,anglicare-victoria,individual & family services,linkedin.com/company/anglicare-victoria,collingwood,anglicare victoria,victoria,1001-5000,anglicarevic.org.au
54073,australia,,melbourne-2006-commonwealth-games,events services,linkedin.com/company/melbourne-2006-commonwealth-games,,melbourne 2006 commonwealth games,,1001-5000,herpreneurs.com
58033,australia,,cityofcanning,government administration,linkedin.com/company/cityofcanning,,city of canning,,501-1000,canning.wa.gov.au
58168,australia,1847.0,city-of-melbourne,government administration,linkedin.com/company/city-of-melbourne,,city of melbourne,,1001-5000,melbourne.vic.gov.au
62347,australia,2000.0,paperlinx,paper & forest products,linkedin.com/company/paperlinx,scoresby,paperlinx,victoria,1001-5000,paperlinx.com
67234,australia,1865.0,ruralco-holdings-limited,farming,linkedin.com/company/ruralco-holdings-limited,hobart,ruralco holdings limited - australian agribusiness,tasmania,1001-5000,ruralco.com.au
68007,australia,1979.0,probe-group,outsourcing/offshoring,linkedin.com/company/probe-group,melbourne,probe group,victoria,1001-5000,probegroup.com.au
68148,australia,1994.0,hw-greenham-sons,food production,linkedin.com/company/hw-greenham-sons,,greenham,,501-1000,greenham.com.au
72052,australia,1984.0,creative-activation,marketing and advertising,linkedin.com/company/creative-activation,,creative activation,,1001-5000,creativeactivation.com.au
76111,australia,,tigerair-australia,airlines/aviation,linkedin.com/company/tigerair-australia,,tigerair australia,,1001-5000,tigerair.com.au
77386,australia,,micare-ltd,non-profit organization management,linkedin.com/company/micare-ltd,melbourne,micare,victoria,501-1000,micare.com.au
78066,australia,1988.0,mcmillan-shakespeare,financial services,linkedin.com/company/mcmillan-shakespeare,melbourne,mcmillan shakespeare (mmsg),victoria,1001-5000,mcms.com.au
78750,australia,1986.0,alphawest,information technology and services,linkedin.com/company/alphawest,,alphawest,,501-1000,alphawest.com.au
79232,australia,,wooliesx,retail,linkedin.com/company/wooliesx,surry hills,wooliesx,new south wales,1001-5000,wooliesx.com.au
81597,australia,1860.0,queensland-parliament,political organization,linkedin.com/company/queensland-parliament,,queensland parliament,queensland,501-1000,parliament.qld.gov.au
83621,australia,2006.0,ddh1-drilling,mining & metals,linkedin.com/company/ddh1-drilling,canning vale,ddh1 drilling,western australia,501-1000,ddh1.com.au
84220,australia,,wholelife-pharmacy-healthfoods,pharmaceuticals,linkedin.com/company/wholelife-pharmacy-healthfoods,toowong,wholelife pharmacy & healthfoods,queensland,1001-5000,wholelife.com.au
89264,australia,2010.0,finance-&-banking-society_2,banking,linkedin.com/company/finance-&-banking-society_2,canberra,finance & banking society,act,1001-5000,anu-finsoc.org
89475,australia,1980.0,bbrc-world,venture capital & private equity,linkedin.com/company/bbrc-world,sydney,bbrc world,new south wales,1001-5000,bbrcworld.com
90562,australia,,bsa-ltd-,construction,linkedin.com/company/bsa-ltd-,,bsa limited.,,501-1000,bsa.com.au
92329,australia,,dexus-property-group,commercial real estate,linkedin.com/company/dexus-property-group,,dexus,,501-1000,dexus.com
101636,australia,1961.0,srgglobal,construction,linkedin.com/company/srgglobal,perth,srg global,western australia,1001-5000,srgglobal.com.au
103159,australia,1990.0,cobham-aviation-services,aviation & aerospace,linkedin.com/company/cobham-aviation-services,,cobham aviation services,,501-1000,cobham.com.au
107249,australia,,allconnex-water,utilities,linkedin.com/company/allconnex-water,,allconnex water,,501-1000,allconnex.com.au
111235,australia,1977.0,bradnams-windows-and-doors,building materials,linkedin.com/company/bradnams-windows-and-doors,boondall,bradnam's windows & doors,queensland,1001-5000,bradnams.com.au
114735,australia,,bae-systems-australia,defense & space,linkedin.com/company/bae-systems-australia,,bae systems australia,,1001-5000,baesystems.com.au
119899,australia,2001.0,smartgroupcorporation,financial services,linkedin.com/company/smartgroupcorporation,,smartgroup corporation,,501-1000,smartgroup.com.au
120399,australia,1990.0,australianinstituteofcompanydirectors,non-profit organization management,linkedin.com/company/australianinstituteofcompanydirectors,,australian institute of company directors,,1001-5000,companydirectors.com.au
120509,australia,1883.0,salvos-stores,retail,linkedin.com/company/salvos-stores,,salvos stores,,1001-5000,salvosstores.com.au
121008,australia,,discount-superstores-group-pty-ltd,retail,linkedin.com/company/discount-superstores-group-pty-ltd,,discount superstores group (dsg),,1001-5000,discountsuperstores.com.au
121064,australia,1993.0,acn-pacific,telecommunications,linkedin.com/company/acn-pacific,,acn pacific,,1001-5000,acnpacific.com.au
122047,australia,1998.0,combilift-australia,machinery,linkedin.com/company/combilift-australia,,combilift australia,,501-1000,combilift.com.au
124902,australia,1992.0,the-langham-melbourne,hospitality,linkedin.com/company/the-langham-melbourne,,the langham melbourne,,501-1000,langhamhotels.com.au
131318,australia,,csr-hebel,building materials,linkedin.com/company/csr-hebel,ryde,csr hebel,new south wales,501-1000,hebel.com.au
135035,australia,1990.0,trippas-white-group,restaurants,linkedin.com/company/trippas-white-group,,trippas white group,,1001-5000,trippaswhitegroup.com.au
136633,australia,,cheesecake-factory,,linkedin.com/company/cheesecake-factory,collingwood,cheesecake factory,victoria,1001-5000,charadacakes.com
138036,australia,,warner-village-theme-parks,"leisure, travel & tourism",linkedin.com/company/warner-village-theme-parks,gold coast,warner village theme parks,queensland,1001-5000,myfun.com.au
138504,australia,,joondalup-health-campus,hospital & health care,linkedin.com/company/joondalup-health-campus,joondalup,joondalup health campus,western australia,501-1000,joondaluphealthcampus.com.au
140200,australia,1991.0,tlc-aged-care,hospital & health care,linkedin.com/company/tlc-aged-care,,tlc aged care,,1001-5000,tlcagedcare.com.au
140525,australia,,ntgovernment,government administration,linkedin.com/company/ntgovernment,,northern territory government,,10001+,nt.gov.au
141575,australia,2002.0,alliance-airlines,aviation & aerospace,linkedin.com/company/alliance-airlines,brisbane,alliance airlines,queensland,501-1000,allianceairlines.com.au
141808,australia,,sime-darby-motors-group-australia,automotive,linkedin.com/company/sime-darby-motors-group-australia,clyde,sime darby motors group australia,new south wales,501-1000,simedarbymotors.com.au
142277,australia,1968.0,southern-cross-care-sa-nt-&-vic-inc,hospital & health care,linkedin.com/company/southern-cross-care-sa-nt-&-vic-inc,glenside,southern cross care (sa & nt) inc.,south australia,1001-5000,southerncrosscare.com.au
142392,australia,2006.0,wds-limited,oil & energy,linkedin.com/company/wds-limited,brisbane,wds limited,queensland,1001-5000,wdslimited.com.au
143511,australia,1978.0,wickham-freight-lines,transportation/trucking/railroad,linkedin.com/company/wickham-freight-lines,warwick,wickham freight lines,queensland,501-1000,wickhamfreightlines.com.au
145155,australia,2000.0,la-vie-hotels-resorts,hospitality,linkedin.com/company/la-vie-hotels-resorts,woolloomooloo,la vie hotels & resorts,new south wales,1001-5000,laviehotels.com
145983,australia,,credit-corp,financial services,linkedin.com/company/credit-corp,,credit corp,,1001-5000,creditcorp.com.au
151273,australia,1996.0,cleanmaster-international-pty-ltd-,facilities services,linkedin.com/company/cleanmaster-international-pty-ltd-,mentone,cleanmaster international pty. ltd.,victoria,501-1000,cleanmasterinternational.com
151473,australia,1936.0,san-remo,food production,linkedin.com/company/san-remo,windsor gardens,san remo,south australia,501-1000,sanremo.com.au
151857,australia,1919.0,unitingsa,non-profit organization management,linkedin.com/company/unitingsa,port adelaide,unitingsa,south australia,1001-5000,unitingsa.com.au
153074,australia,1942.0,centacare-catholic-family-services-sa,individual & family services,linkedin.com/company/centacare-catholic-family-services-sa,adelaide,centacare catholic family services - adelaide,south australia,501-1000,centacare.org.au
157943,australia,,yellow-pages-aus,marketing and advertising,linkedin.com/company/yellow-pages-aus,,yellow australia,,1001-5000,yellowpages.com.au
158169,australia,2000.0,belway-labour-management,logistics and supply chain,linkedin.com/company/belway-labour-management,eastern creek,belway labour management,new south wales,501-1000,belway.com.au
158672,australia,,crrc,,linkedin.com/company/crrc,,crrc,,501-1000,crrc.com.au
160204,australia,,sa-health,hospital & health care,linkedin.com/company/sa-health,adelaide,sa health,south australia,10001+,sahealth.sa.gov.au
164809,australia,1995.0,medical-&-aged-care-group,"health, wellness and fitness",linkedin.com/company/medical-&-aged-care-group,melbourne,medical & aged care group-aged care division,victoria,501-1000,maacg.com.au
165081,australia,,colorado-group-ltd,retail,linkedin.com/company/colorado-group-ltd,,colorado group ltd,,1001-5000,coloradogroup.com.au
166218,australia,2019.0,innovationskillssouthaustralia,government administration,linkedin.com/company/innovationskillssouthaustralia,adelaide,department for innovation and skills - south australia,south australia,501-1000,innovationandskills.sa.gov.au
169556,australia,1993.0,itec-group-australia,individual & family services,linkedin.com/company/itec-group-australia,charlestown,itec group australia,new south wales,501-1000,itecgroup.com.au
169862,australia,1996.0,early-childhood-management-services,non-profit organization management,linkedin.com/company/early-childhood-management-services,melbourne,early childhood management services (ecms),victoria,501-1000,ecms.org.au
173684,australia,,ukl,commercial real estate,linkedin.com/company/ukl,brisbane,ukl,queensland,5001-10000,ukl.com.au
175434,australia,,symbion---chemmart,pharmaceuticals,linkedin.com/company/symbion---chemmart,,chemmart pharmacy,,501-1000,chemmart.com.au
176512,australia,2006.0,countplus-limited,accounting,linkedin.com/company/countplus-limited,,countplus limited (asx: cup),,501-1000,countplus.com.au
181209,australia,1909.0,university-of-queensland,higher education,linkedin.com/company/university-of-queensland,brisbane,the university of queensland,queensland,10001+,uq.edu.au
